raw_material,impact,unit,iso2c,value,iso3c,allocation,FAOSTAT_name
Maize,Stratospheric ozone depletion,kg CFC11 eq,TH,5.15e-6,THA,Mass allocation,Maize
Maize,Stratospheric ozone depletion,kg CFC11 eq,TR,6.47e-6,TUR,Mass allocation,Maize
Maize,Stratospheric ozone depletion,kg CFC11 eq,UA,4.87e-6,UKR,Mass allocation,Maize
Maize,Stratospheric ozone depletion,kg CFC11 eq,US,5.15e-6,USA,Mass allocation,Maize
Maize,Stratospheric ozone depletion,kg CFC11 eq,VN,9.18e-6,VNM,Mass allocation,Maize
Maize,Stratospheric ozone depletion,kg CFC11 eq,ZA,5.94e-6,ZAF,Mass allocation,Maize
Maize,Ionizing radiation,kBq Co-60 eq,AR,0.004082,ARG,Mass allocation,Maize
Maize,Ionizing radiation,kBq Co-60 eq,AT,0.003536,AUT,Mass allocation,Maize
Maize,Ionizing radiation,kBq Co-60 eq,BE,0.00401,BEL,Mass allocation,Maize
Maize,Ionizing radiation,kBq Co-60 eq,BG,0.004382,BGR,Mass allocation,Maize
Maize,Ionizing radiation,kBq Co-60 eq,BR,0.005564,BRA,Mass allocation,Maize
Maize,Ionizing radiation,kBq Co-60 eq,BY,0.012986,BLR,Mass allocation,Maize
Maize,Ionizing radiation,kBq Co-60 eq,CA,0.002847,CAN,Mass allocation,Maize
Maize,Ionizing radiation,kBq Co-60 eq,CH,0.004662,CHE,Mass allocation,Maize
Maize,Ionizing radiation,kBq Co-60 eq,CN,0.008892,CHN,Mass allocation,Maize
Maize,Ionizing radiation,kBq Co-60 eq,CZ,0.004195,CZE,Mass allocation,Maize
Maize,Ionizing radiation,kBq Co-60 eq,DE,0.0041660000000000004,DEU,Mass allocation,Maize
Maize,Ionizing radiation,kBq Co-60 eq,ES,0.029406,ESP,Mass allocation,Maize
Maize,Ionizing radiation,kBq Co-60 eq,FR,0.012786,FRA,Mass allocation,Maize
Maize,Ionizing radiation,kBq Co-60 eq,GR,0.00514,GRC,Mass allocation,Maize
Maize,Ionizing radiation,kBq Co-60 eq,HU,0.003891,HUN,Mass allocation,Maize
Maize,Ionizing radiation,kBq Co-60 eq,ID,0.00282,IDN,Mass allocation,Maize
Maize,Ionizing radiation,kBq Co-60 eq,IN,0.006249,IND,Mass allocation,Maize
Maize,Ionizing radiation,kBq Co-60 eq,IT,0.005703,ITA,Mass allocation,Maize
Maize,Ionizing radiation,kBq Co-60 eq,JP,0.017674,JPN,Mass allocation,Maize
Maize,Ionizing radiation,kBq Co-60 eq,LT,0.004663,LTU,Mass allocation,Maize
Maize,Ionizing radiation,kBq Co-60 eq,MX,0.008212,MEX,Mass allocation,Maize
Maize,Ionizing radiation,kBq Co-60 eq,NL,0.003565,NLD,Mass allocation,Maize
Maize,Ionizing radiation,kBq Co-60 eq,PH,0.00428,PHL,Mass allocation,Maize
Maize,Ionizing radiation,kBq Co-60 eq,PK,0.005507,PAK,Mass allocation,Maize
Maize,Ionizing radiation,kBq Co-60 eq,PL,0.005821,POL,Mass allocation,Maize
Maize,Ionizing radiation,kBq Co-60 eq,PT,0.011438,PRT,Mass allocation,Maize
Maize,Ionizing radiation,kBq Co-60 eq,RO,0.004734,ROU,Mass allocation,Maize
Maize,Ionizing radiation,kBq Co-60 eq,RU,0.010092,RUS,Mass allocation,Maize
Maize,Ionizing radiation,kBq Co-60 eq,SI,0.004566,SVN,Mass allocation,Maize
Maize,Ionizing radiation,kBq Co-60 eq,SK,0.006684,SVK,Mass allocation,Maize
Maize,Ionizing radiation,kBq Co-60 eq,TH,0.004667,THA,Mass allocation,Maize
Maize,Ionizing radiation,kBq Co-60 eq,TR,0.004224,TUR,Mass allocation,Maize
Maize,Ionizing radiation,kBq Co-60 eq,UA,0.008021,UKR,Mass allocation,Maize
Maize,Ionizing radiation,kBq Co-60 eq,US,0.004689,USA,Mass allocation,Maize
Maize,Ionizing radiation,kBq Co-60 eq,VN,0.004847,VNM,Mass allocation,Maize
Maize,Ionizing radiation,kBq Co-60 eq,ZA,0.005804,ZAF,Mass allocation,Maize
Maize,"Ozone formation, Human health",kg NOx eq,AR,4.93e-4,ARG,Mass allocation,Maize
Maize,"Ozone formation, Human health",kg NOx eq,AT,0.001014,AUT,Mass allocation,Maize
Maize,"Ozone formation, Human health",kg NOx eq,BE,9.07e-5,BEL,Mass allocation,Maize
Maize,"Ozone formation, Human health",kg NOx eq,BG,0.001157,BGR,Mass allocation,Maize
Maize,"Ozone formation, Human health",kg NOx eq,BR,0.001395,BRA,Mass allocation,Maize
Maize,"Ozone formation, Human health",kg NOx eq,BY,0.008326,BLR,Mass allocation,Maize
Maize,"Ozone formation, Human health",kg NOx eq,CA,6.65e-4,CAN,Mass allocation,Maize
Maize,"Ozone formation, Human health",kg NOx eq,CH,0.00177,CHE,Mass allocation,Maize
Maize,"Ozone formation, Human health",kg NOx eq,CN,0.003311,CHN,Mass allocation,Maize
Maize,"Ozone formation, Human health",kg NOx eq,CZ,8.56e-4,CZE,Mass allocation,Maize
Maize,"Ozone formation, Human health",kg NOx eq,DE,5.8e-4,DEU,Mass allocation,Maize
Maize,"Ozone formation, Human health",kg NOx eq,ES,0.002354,ESP,Mass allocation,Maize
Maize,"Ozone formation, Human health",kg NOx eq,FR,0.001308,FRA,Mass allocation,Maize
Maize,"Ozone formation, Human health",kg NOx eq,GR,0.00181,GRC,Mass allocation,Maize
Maize,"Ozone formation, Human health",kg NOx eq,HU,0.001091,HUN,Mass allocation,Maize
Maize,"Ozone formation, Human health",kg NOx eq,ID,0.001406,IDN,Mass allocation,Maize
Maize,"Ozone formation, Human health",kg NOx eq,IN,0.008745,IND,Mass allocation,Maize
Maize,"Ozone formation, Human health",kg NOx eq,IT,0.001953,ITA,Mass allocation,Maize
Maize,"Ozone formation, Human health",kg NOx eq,JP,0.001253,JPN,Mass allocation,Maize
Maize,"Ozone formation, Human health",kg NOx eq,LT,0.001096,LTU,Mass allocation,Maize
Maize,"Ozone formation, Human health",kg NOx eq,MX,0.003883,MEX,Mass allocation,Maize
Maize,"Ozone formation, Human health",kg NOx eq,NL,-3.9e-6,NLD,Mass allocation,Maize
Maize,"Ozone formation, Human health",kg NOx eq,PH,0.001456,PHL,Mass allocation,Maize
Maize,"Ozone formation, Human health",kg NOx eq,PK,0.008351,PAK,Mass allocation,Maize
Maize,"Ozone formation, Human health",kg NOx eq,PL,0.001369,POL,Mass allocation,Maize
Maize,"Ozone formation, Human health",kg NOx eq,PT,0.003257,PRT,Mass allocation,Maize
Maize,"Ozone formation, Human health",kg NOx eq,RO,0.001365,ROU,Mass allocation,Maize
Maize,"Ozone formation, Human health",kg NOx eq,RU,0.001293,RUS,Mass allocation,Maize
Maize,"Ozone formation, Human health",kg NOx eq,SI,0.001256,SVN,Mass allocation,Maize
Maize,"Ozone formation, Human health",kg NOx eq,SK,8.04e-4,SVK,Mass allocation,Maize
Maize,"Ozone formation, Human health",kg NOx eq,TH,0.002382,THA,Mass allocation,Maize
Maize,"Ozone formation, Human health",kg NOx eq,TR,0.002338,TUR,Mass allocation,Maize
Maize,"Ozone formation, Human health",kg NOx eq,UA,0.001336,UKR,Mass allocation,Maize
Maize,"Ozone formation, Human health",kg NOx eq,US,6.69e-4,USA,Mass allocation,Maize
Maize,"Ozone formation, Human health",kg NOx eq,VN,0.00368,VNM,Mass allocation,Maize
Maize,"Ozone formation, Human health",kg NOx eq,ZA,9.76e-4,ZAF,Mass allocation,Maize
Maize,Fine particulate matter formation,kg PM2.5 eq,AR,1.27e-4,ARG,Mass allocation,Maize
Maize,Fine particulate matter formation,kg PM2.5 eq,AT,0.001191,AUT,Mass allocation,Maize
Maize,Fine particulate matter formation,kg PM2.5 eq,BE,0.003149,BEL,Mass allocation,Maize
Maize,Fine particulate matter formation,kg PM2.5 eq,BG,4.77e-4,BGR,Mass allocation,Maize
Maize,Fine particulate matter formation,kg PM2.5 eq,BR,2.86e-4,BRA,Mass allocation,Maize
Maize,Fine particulate matter formation,kg PM2.5 eq,BY,0.005889,BLR,Mass allocation,Maize
Maize,Fine particulate matter formation,kg PM2.5 eq,CA,3e-4,CAN,Mass allocation,Maize
Maize,Fine particulate matter formation,kg PM2.5 eq,CH,0.003651,CHE,Mass allocation,Maize
Maize,Fine particulate matter formation,kg PM2.5 eq,CN,0.002898,CHN,Mass allocation,Maize
Maize,Fine particulate matter formation,kg PM2.5 eq,CZ,0.001631,CZE,Mass allocation,Maize
Maize,Fine particulate matter formation,kg PM2.5 eq,DE,0.001429,DEU,Mass allocation,Maize
Maize,Fine particulate matter formation,kg PM2.5 eq,ES,7.98e-4,ESP,Mass allocation,Maize
Maize,Fine particulate matter formation,kg PM2.5 eq,FR,8.7e-4,FRA,Mass allocation,Maize
Maize,Fine particulate matter formation,kg PM2.5 eq,GR,8.32e-4,GRC,Mass allocation,Maize
Maize,Fine particulate matter formation,kg PM2.5 eq,HU,7.02e-4,HUN,Mass allocation,Maize
Maize,Fine particulate matter formation,kg PM2.5 eq,ID,1.78e-4,IDN,Mass allocation,Maize
Maize,Fine particulate matter formation,kg PM2.5 eq,IN,0.002387,IND,Mass allocation,Maize
Maize,Fine particulate matter formation,kg PM2.5 eq,IT,0.00201,ITA,Mass allocation,Maize
Maize,Fine particulate matter formation,kg PM2.5 eq,JP,0.002714,JPN,Mass allocation,Maize
Maize,Fine particulate matter formation,kg PM2.5 eq,LT,8.2e-4,LTU,Mass allocation,Maize
Maize,Fine particulate matter formation,kg PM2.5 eq,MX,0.001163,MEX,Mass allocation,Maize
Maize,Fine particulate matter formation,kg PM2.5 eq,NL,0.004585,NLD,Mass allocation,Maize
Maize,Fine particulate matter formation,kg PM2.5 eq,PH,6.38e-4,PHL,Mass allocation,Maize
Maize,Fine particulate matter formation,kg PM2.5 eq,PK,0.001907,PAK,Mass allocation,Maize
Maize,Fine particulate matter formation,kg PM2.5 eq,PL,0.001329,POL,Mass allocation,Maize
Maize,Fine particulate matter formation,kg PM2.5 eq,PT,0.001017,PRT,Mass allocation,Maize
Maize,Fine particulate matter formation,kg PM2.5 eq,RO,7.08e-4,ROU,Mass allocation,Maize
Maize,Fine particulate matter formation,kg PM2.5 eq,RU,5.64e-4,RUS,Mass allocation,Maize
Maize,Fine particulate matter formation,kg PM2.5 eq,SI,0.001278,SVN,Mass allocation,Maize
Maize,Fine particulate matter formation,kg PM2.5 eq,SK,0.001113,SVK,Mass allocation,Maize
Maize,Fine particulate matter formation,kg PM2.5 eq,TH,3.5e-4,THA,Mass allocation,Maize
Maize,Fine particulate matter formation,kg PM2.5 eq,TR,0.001266,TUR,Mass allocation,Maize
Maize,Fine particulate matter formation,kg PM2.5 eq,UA,5.99e-4,UKR,Mass allocation,Maize
Maize,Fine particulate matter formation,kg PM2.5 eq,US,4.89e-4,USA,Mass allocation,Maize
Maize,Fine particulate matter formation,kg PM2.5 eq,VN,9.23e-4,VNM,Mass allocation,Maize
Maize,Fine particulate matter formation,kg PM2.5 eq,ZA,4.48e-4,ZAF,Mass allocation,Maize
Maize,"Ozone formation, Terrestrial ecosystems",kg NOx eq,AR,4.18e-4,ARG,Mass allocation,Maize
Maize,"Ozone formation, Terrestrial ecosystems",kg NOx eq,AT,0.001573,AUT,Mass allocation,Maize
Maize,"Ozone formation, Terrestrial ecosystems",kg NOx eq,BE,6.72e-4,BEL,Mass allocation,Maize
Maize,"Ozone formation, Terrestrial ecosystems",kg NOx eq,BG,0.001974,BGR,Mass allocation,Maize
Maize,"Ozone formation, Terrestrial ecosystems",kg NOx eq,BR,9.52e-4,BRA,Mass allocation,Maize
Maize,"Ozone formation, Terrestrial ecosystems",kg NOx eq,BY,0.018166,BLR,Mass allocation,Maize
Maize,"Ozone formation, Terrestrial ecosystems",kg NOx eq,CA,0.002439,CAN,Mass allocation,Maize
Maize,"Ozone formation, Terrestrial ecosystems",kg NOx eq,CH,0.002386,CHE,Mass allocation,Maize
Maize,"Ozone formation, Terrestrial ecosystems",kg NOx eq,CN,8.09e-4,CHN,Mass allocation,Maize
Maize,"Ozone formation, Terrestrial ecosystems",kg NOx eq,CZ,0.001436,CZE,Mass allocation,Maize
Maize,"Ozone formation, Terrestrial ecosystems",kg NOx eq,DE,0.002175,DEU,Mass allocation,Maize
Maize,"Ozone formation, Terrestrial ecosystems",kg NOx eq,ES,0.004706,ESP,Mass allocation,Maize
Maize,"Ozone formation, Terrestrial ecosystems",kg NOx eq,FR,0.002413,FRA,Mass allocation,Maize
Maize,"Ozone formation, Terrestrial ecosystems",kg NOx eq,GR,0.004239,GRC,Mass allocation,Maize
Maize,"Ozone formation, Terrestrial ecosystems",kg NOx eq,HU,0.001628,HUN,Mass allocation,Maize
Maize,"Ozone formation, Terrestrial ecosystems",kg NOx eq,ID,0.001029,IDN,Mass allocation,Maize
Maize,"Ozone formation, Terrestrial ecosystems",kg NOx eq,IN,0.001961,IND,Mass allocation,Maize
Maize,"Ozone formation, Terrestrial ecosystems",kg NOx eq,IT,0.003634,ITA,Mass allocation,Maize
Maize,"Ozone formation, Terrestrial ecosystems",kg NOx eq,JP,0.001971,JPN,Mass allocation,Maize
Maize,"Ozone formation, Terrestrial ecosystems",kg NOx eq,LT,0.00164,LTU,Mass allocation,Maize
Maize,"Ozone formation, Terrestrial ecosystems",kg NOx eq,MX,0.006854,MEX,Mass allocation,Maize
Maize,"Ozone formation, Terrestrial ecosystems",kg NOx eq,NL,7.28e-4,NLD,Mass allocation,Maize
Maize,"Ozone formation, Terrestrial ecosystems",kg NOx eq,PH,0.001347,PHL,Mass allocation,Maize
Maize,"Ozone formation, Terrestrial ecosystems",kg NOx eq,PK,0.004045,PAK,Mass allocation,Maize
Maize,"Ozone formation, Terrestrial ecosystems",kg NOx eq,PL,0.002222,POL,Mass allocation,Maize
Maize,"Ozone formation, Terrestrial ecosystems",kg NOx eq,PT,0.00605,PRT,Mass allocation,Maize
Maize,"Ozone formation, Terrestrial ecosystems",kg NOx eq,RO,0.001939,ROU,Mass allocation,Maize
Maize,"Ozone formation, Terrestrial ecosystems",kg NOx eq,RU,0.002377,RUS,Mass allocation,Maize
Maize,"Ozone formation, Terrestrial ecosystems",kg NOx eq,SI,0.001992,SVN,Mass allocation,Maize
Maize,"Ozone formation, Terrestrial ecosystems",kg NOx eq,SK,0.001182,SVK,Mass allocation,Maize
Maize,"Ozone formation, Terrestrial ecosystems",kg NOx eq,TH,0.001267,THA,Mass allocation,Maize
Maize,"Ozone formation, Terrestrial ecosystems",kg NOx eq,TR,0.004615,TUR,Mass allocation,Maize
Maize,"Ozone formation, Terrestrial ecosystems",kg NOx eq,UA,0.002156,UKR,Mass allocation,Maize
Maize,"Ozone formation, Terrestrial ecosystems",kg NOx eq,US,6.77e-4,USA,Mass allocation,Maize
Maize,"Ozone formation, Terrestrial ecosystems",kg NOx eq,VN,0.002176,VNM,Mass allocation,Maize
Maize,"Ozone formation, Terrestrial ecosystems",kg NOx eq,ZA,0.001773,ZAF,Mass allocation,Maize
Maize,Terrestrial acidification,kg SO2 eq,AR,4.56e-4,ARG,Mass allocation,Maize
Maize,Terrestrial acidification,kg SO2 eq,AT,0.002133,AUT,Mass allocation,Maize
Maize,Terrestrial acidification,kg SO2 eq,BE,0.003142,BEL,Mass allocation,Maize
Maize,Terrestrial acidification,kg SO2 eq,BG,0.001336,BGR,Mass allocation,Maize
Maize,Terrestrial acidification,kg SO2 eq,BR,0.001444,BRA,Mass allocation,Maize
Maize,Terrestrial acidification,kg SO2 eq,BY,0.017731,BLR,Mass allocation,Maize
Maize,Terrestrial acidification,kg SO2 eq,CA,0.002328,CAN,Mass allocation,Maize
Maize,Terrestrial acidification,kg SO2 eq,CH,0.003333,CHE,Mass allocation,Maize
Maize,Terrestrial acidification,kg SO2 eq,CN,0.00339,CHN,Mass allocation,Maize
Maize,Terrestrial acidification,kg SO2 eq,CZ,0.00374,CZE,Mass allocation,Maize
Maize,Terrestrial acidification,kg SO2 eq,DE,0.002889,DEU,Mass allocation,Maize
Maize,Terrestrial acidification,kg SO2 eq,ES,0.002343,ESP,Mass allocation,Maize
Maize,Terrestrial acidification,kg SO2 eq,FR,0.002458,FRA,Mass allocation,Maize
Maize,Terrestrial acidification,kg SO2 eq,GR,0.002143,GRC,Mass allocation,Maize
Maize,Terrestrial acidification,kg SO2 eq,HU,0.001973,HUN,Mass allocation,Maize
Maize,Terrestrial acidification,kg SO2 eq,ID,0.001028,IDN,Mass allocation,Maize
Maize,Terrestrial acidification,kg SO2 eq,IN,0.003258,IND,Mass allocation,Maize
Maize,Terrestrial acidification,kg SO2 eq,IT,0.00316,ITA,Mass allocation,Maize
Maize,Terrestrial acidification,kg SO2 eq,JP,0.001964,JPN,Mass allocation,Maize
Maize,Terrestrial acidification,kg SO2 eq,LT,0.002129,LTU,Mass allocation,Maize
Maize,Terrestrial acidification,kg SO2 eq,MX,0.002426,MEX,Mass allocation,Maize
Maize,Terrestrial acidification,kg SO2 eq,NL,0.004212,NLD,Mass allocation,Maize
Maize,Terrestrial acidification,kg SO2 eq,PH,0.001246,PHL,Mass allocation,Maize
Maize,Terrestrial acidification,kg SO2 eq,PK,0.005609,PAK,Mass allocation,Maize
Maize,Terrestrial acidification,kg SO2 eq,PL,0.004147,POL,Mass allocation,Maize
Maize,Terrestrial acidification,kg SO2 eq,PT,0.00292,PRT,Mass allocation,Maize
Maize,Terrestrial acidification,kg SO2 eq,RO,0.001764,ROU,Mass allocation,Maize
Maize,Terrestrial acidification,kg SO2 eq,RU,0.001896,RUS,Mass allocation,Maize
Maize,Terrestrial acidification,kg SO2 eq,SI,0.002416,SVN,Mass allocation,Maize
Maize,Terrestrial acidification,kg SO2 eq,SK,0.002394,SVK,Mass allocation,Maize
Maize,Terrestrial acidification,kg SO2 eq,TH,0.001391,THA,Mass allocation,Maize
Maize,Terrestrial acidification,kg SO2 eq,TR,0.002389,TUR,Mass allocation,Maize
Maize,Terrestrial acidification,kg SO2 eq,UA,0.001522,UKR,Mass allocation,Maize
Maize,Terrestrial acidification,kg SO2 eq,US,0.001824,USA,Mass allocation,Maize
Maize,Terrestrial acidification,kg SO2 eq,VN,0.002526,VNM,Mass allocation,Maize
Maize,Terrestrial acidification,kg SO2 eq,ZA,0.001727,ZAF,Mass allocation,Maize
Maize,Freshwater eutrophication,kg P eq,AR,1.58e-4,ARG,Mass allocation,Maize
Maize,Freshwater eutrophication,kg P eq,AT,2.94e-4,AUT,Mass allocation,Maize
Maize,Freshwater eutrophication,kg P eq,BE,4.03e-4,BEL,Mass allocation,Maize
Maize,Freshwater eutrophication,kg P eq,BG,6.39e-5,BGR,Mass allocation,Maize
Maize,Freshwater eutrophication,kg P eq,BR,3.6e-4,BRA,Mass allocation,Maize
Maize,Freshwater eutrophication,kg P eq,BY,0.002162,BLR,Mass allocation,Maize
Maize,Freshwater eutrophication,kg P eq,CA,2.03e-4,CAN,Mass allocation,Maize
Maize,Freshwater eutrophication,kg P eq,CH,4.12e-4,CHE,Mass allocation,Maize
Maize,Freshwater eutrophication,kg P eq,CN,3.59e-4,CHN,Mass allocation,Maize
Maize,Freshwater eutrophication,kg P eq,CZ,1.92e-4,CZE,Mass allocation,Maize
Maize,Freshwater eutrophication,kg P eq,DE,2.95e-4,DEU,Mass allocation,Maize
Maize,Freshwater eutrophication,kg P eq,ES,5.15e-4,ESP,Mass allocation,Maize
Maize,Freshwater eutrophication,kg P eq,FR,3.04e-4,FRA,Mass allocation,Maize
Maize,Freshwater eutrophication,kg P eq,GR,2.46e-4,GRC,Mass allocation,Maize
Maize,Freshwater eutrophication,kg P eq,HU,1.34e-4,HUN,Mass allocation,Maize
Maize,Freshwater eutrophication,kg P eq,ID,2.99e-4,IDN,Mass allocation,Maize
Maize,Freshwater eutrophication,kg P eq,IN,5.55e-4,IND,Mass allocation,Maize
Maize,Freshwater eutrophication,kg P eq,IT,3.63e-4,ITA,Mass allocation,Maize
Maize,Freshwater eutrophication,kg P eq,JP,3.75e-4,JPN,Mass allocation,Maize
Maize,Freshwater eutrophication,kg P eq,LT,1.86e-4,LTU,Mass allocation,Maize
Maize,Freshwater eutrophication,kg P eq,MX,4.07e-4,MEX,Mass allocation,Maize
Maize,Freshwater eutrophication,kg P eq,NL,5.29e-4,NLD,Mass allocation,Maize
Maize,Freshwater eutrophication,kg P eq,PH,1.74e-4,PHL,Mass allocation,Maize
Maize,Freshwater eutrophication,kg P eq,PK,3.51e-4,PAK,Mass allocation,Maize
Maize,Freshwater eutrophication,kg P eq,PL,4.41e-4,POL,Mass allocation,Maize
Maize,Freshwater eutrophication,kg P eq,PT,4.54e-4,PRT,Mass allocation,Maize
Maize,Freshwater eutrophication,kg P eq,RO,1.53e-4,ROU,Mass allocation,Maize
Maize,Freshwater eutrophication,kg P eq,RU,2.7e-4,RUS,Mass allocation,Maize
Maize,Freshwater eutrophication,kg P eq,SI,3.22e-4,SVN,Mass allocation,Maize
Maize,Freshwater eutrophication,kg P eq,SK,1.95e-4,SVK,Mass allocation,Maize
Maize,Freshwater eutrophication,kg P eq,TH,3.08e-4,THA,Mass allocation,Maize
Maize,Freshwater eutrophication,kg P eq,TR,3.56e-4,TUR,Mass allocation,Maize
Maize,Freshwater eutrophication,kg P eq,UA,1.36e-4,UKR,Mass allocation,Maize
Maize,Freshwater eutrophication,kg P eq,US,2.66e-4,USA,Mass allocation,Maize
Maize,Freshwater eutrophication,kg P eq,VN,5.2e-4,VNM,Mass allocation,Maize
Maize,Freshwater eutrophication,kg P eq,ZA,4.4e-4,ZAF,Mass allocation,Maize
Maize,Marine eutrophication,kg N eq,AR,1.11e-4,ARG,Mass allocation,Maize
Maize,Marine eutrophication,kg N eq,AT,0.001095,AUT,Mass allocation,Maize
Maize,Marine eutrophication,kg N eq,BE,0.001482,BEL,Mass allocation,Maize
Maize,Marine eutrophication,kg N eq,BG,1.85e-4,BGR,Mass allocation,Maize
Maize,Marine eutrophication,kg N eq,BR,0.001246,BRA,Mass allocation,Maize
Maize,Marine eutrophication,kg N eq,BY,0.010518,BLR,Mass allocation,Maize
Maize,Marine eutrophication,kg N eq,CA,0.00111,CAN,Mass allocation,Maize
Maize,Marine eutrophication,kg N eq,CH,0.001791,CHE,Mass allocation,Maize
Maize,Marine eutrophication,kg N eq,CN,7.22e-4,CHN,Mass allocation,Maize
Maize,Marine eutrophication,kg N eq,CZ,0.001456,CZE,Mass allocation,Maize
Maize,Marine eutrophication,kg N eq,DE,0.001269,DEU,Mass allocation,Maize
Maize,Marine eutrophication,kg N eq,ES,3.46e-4,ESP,Mass allocation,Maize
Maize,Marine eutrophication,kg N eq,FR,0.001325,FRA,Mass allocation,Maize
Maize,Marine eutrophication,kg N eq,GR,4.03e-4,GRC,Mass allocation,Maize
Maize,Marine eutrophication,kg N eq,HU,9.24e-5,HUN,Mass allocation,Maize
Maize,Marine eutrophication,kg N eq,ID,0.001836,IDN,Mass allocation,Maize
Maize,Marine eutrophication,kg N eq,IN,0.0013,IND,Mass allocation,Maize
Maize,Marine eutrophication,kg N eq,IT,8.74e-4,ITA,Mass allocation,Maize
Maize,Marine eutrophication,kg N eq,JP,0.001339,JPN,Mass allocation,Maize
Maize,Marine eutrophication,kg N eq,LT,0.001495,LTU,Mass allocation,Maize
Maize,Marine eutrophication,kg N eq,MX,0.001328,MEX,Mass allocation,Maize
Maize,Marine eutrophication,kg N eq,NL,0.001758,NLD,Mass allocation,Maize
Maize,Marine eutrophication,kg N eq,PH,0.001616,PHL,Mass allocation,Maize
Maize,Marine eutrophication,kg N eq,PK,3.17e-4,PAK,Mass allocation,Maize
Maize,Marine eutrophication,kg N eq,PL,0.001063,POL,Mass allocation,Maize
Maize,Marine eutrophication,kg N eq,PT,7.47e-4,PRT,Mass allocation,Maize
Maize,Marine eutrophication,kg N eq,RO,3.88e-4,ROU,Mass allocation,Maize
Maize,Marine eutrophication,kg N eq,RU,0.001147,RUS,Mass allocation,Maize
Maize,Marine eutrophication,kg N eq,SI,0.001461,SVN,Mass allocation,Maize
Maize,Marine eutrophication,kg N eq,SK,9.88e-4,SVK,Mass allocation,Maize
Maize,Marine eutrophication,kg N eq,TH,0.001524,THA,Mass allocation,Maize
Maize,Marine eutrophication,kg N eq,TR,3.15e-4,TUR,Mass allocation,Maize
