id,result_code,result_title,result_timing,result_scope,result_severity,result_score,result_invasive,spp_id,api_error
113204124,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Unknown,"Slow, Significant Declines",Unknown,NA,NA,NA
113207343,2.2.2,Agro-industry plantations,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113208073,2.2.2,Agro-industry plantations,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113208506,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,"Slow, Significant Declines",Unknown,NA,NA,NA
113208506,2.1.3,Agro-industry farming,Ongoing,Unknown,"Slow, Significant Declines",Unknown,NA,NA,NA
113208617,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113208617,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113208739,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113208739,2.1.3,Agro-industry farming,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113208739,2.2.2,Agro-industry plantations,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113208739,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113208739,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113208739,9.3,Agricultural & forestry effluents,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113208842,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113208842,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,NA,NA,NA
113208959,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,"Slow, Significant Declines",Unknown,NA,NA,NA
113208959,2.1.3,Agro-industry farming,Ongoing,Unknown,"Slow, Significant Declines",Unknown,NA,NA,NA
113208959,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113208959,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113209044,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
113209044,2.1.3,Agro-industry farming,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
113209206,2.2.2,Agro-industry plantations,Ongoing,Unknown,"Slow, Significant Declines",Unknown,NA,NA,NA
113209430,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113209430,2.1.3,Agro-industry farming,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113209430,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113209430,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113209593,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113209593,2.1.2,Small-holder farming,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113209593,2.1.3,Agro-industry farming,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113209649,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
113209649,2.1.3,Agro-industry farming,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
113209843,2.2.2,Agro-industry plantations,Ongoing,Minority (<50%),Very Rapid Declines,Medium Impact: 7,NA,NA,NA
113209916,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Very Rapid Declines,Medium Impact: 7,NA,NA,NA
113209916,2.1.3,Agro-industry farming,Ongoing,Minority (<50%),Very Rapid Declines,Medium Impact: 7,NA,NA,NA
113209985,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113209985,2.1.3,Agro-industry farming,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113209985,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113209985,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113210115,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113210115,2.1.3,Agro-industry farming,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113210311,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113210311,2.1.3,Agro-industry farming,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113210688,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,"Slow, Significant Declines",Unknown,NA,NA,NA
113210688,2.1.3,Agro-industry farming,Ongoing,Unknown,"Slow, Significant Declines",Unknown,NA,NA,NA
113210688,2.2.2,Agro-industry plantations,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113210688,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113210688,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113210720,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
113210720,2.1.3,Agro-industry farming,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
113210720,2.2.2,Agro-industry plantations,Ongoing,Unknown,"Slow, Significant Declines",Unknown,NA,NA,NA
113210725,2.2.2,Agro-industry plantations,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113210886,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
113210886,2.1.3,Agro-industry farming,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
113210886,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113210886,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113210891,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113210891,2.1.3,Agro-industry farming,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113210891,2.2.2,Agro-industry plantations,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113210943,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113210943,2.1.3,Agro-industry farming,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113210943,2.2.2,Agro-industry plantations,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113210943,9.3,Agricultural & forestry effluents,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113211045,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113211045,2.1.3,Agro-industry farming,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113211045,2.2.2,Agro-industry plantations,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113211045,9.3,Agricultural & forestry effluents,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113211151,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113211151,2.1.3,Agro-industry farming,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113211471,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113212131,2.2.2,Agro-industry plantations,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113214172,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
113214172,2.1.3,Agro-industry farming,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
113214289,2.3,Livestock farming & ranching,Ongoing,Unknown,"Slow, Significant Declines",Unknown,NA,NA,NA
113214289,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Unknown,"Slow, Significant Declines",Unknown,NA,NA,NA
113214987,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113214987,2.1.3,Agro-industry farming,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113214987,2.2.2,Agro-industry plantations,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113214987,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113214987,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113215054,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
113215054,2.1.3,Agro-industry farming,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
113215054,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113215054,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113215172,2.2.2,Agro-industry plantations,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113220610,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113220610,2.1.3,Agro-industry farming,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113220610,2.2.2,Agro-industry plantations,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113220846,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113220846,2.1.2,Small-holder farming,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113220846,2.1.3,Agro-industry farming,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113220846,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113220846,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113220846,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113220920,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113220920,2.1.3,Agro-industry farming,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113220920,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113220920,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113221187,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113221187,2.1.2,Small-holder farming,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113221187,2.1.3,Agro-industry farming,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113221187,2.2.2,Agro-industry plantations,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113221187,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113221187,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113221187,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113221334,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113221334,2.1.2,Small-holder farming,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113221424,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113221424,2.1.3,Agro-industry farming,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113229932,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113229932,2.1.3,Agro-industry farming,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113229932,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113229932,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113230044,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,"Slow, Significant Declines",Unknown,NA,NA,NA
113230044,2.1.3,Agro-industry farming,Ongoing,Unknown,"Slow, Significant Declines",Unknown,NA,NA,NA
113230212,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113230212,2.1.2,Small-holder farming,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113230212,2.1.3,Agro-industry farming,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113230212,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113230212,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113230212,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113230212,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113230751,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113230751,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113232426,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113232426,2.1.3,Agro-industry farming,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113232803,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
113232803,2.1.3,Agro-industry farming,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
113232803,9.3,Agricultural & forestry effluents,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113236662,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113236662,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113236775,2.2.2,Agro-industry plantations,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113236775,9.3,Agricultural & forestry effluents,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113236948,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113236948,2.1.2,Small-holder farming,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113236948,2.1.3,Agro-industry farming,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113236948,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113236948,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113236948,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113237408,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
113237408,2.1.3,Agro-industry farming,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
113237447,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
113237447,2.1.3,Agro-industry farming,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
113237447,2.2.2,Agro-industry plantations,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113237447,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113237447,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113237563,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113237563,2.1.3,Agro-industry farming,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113237563,2.2.2,Agro-industry plantations,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113237563,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113237563,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113237563,9.3,Agricultural & forestry effluents,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113237629,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113237629,2.1.3,Agro-industry farming,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113237629,2.2.2,Agro-industry plantations,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
113237633,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Very Rapid Declines,Medium Impact: 7,NA,NA,NA
113237633,2.1.3,Agro-industry farming,Ongoing,Minority (<50%),Very Rapid Declines,Medium Impact: 7,NA,NA,NA
113237750,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113237750,2.1.3,Agro-industry farming,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113237750,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113237750,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113238052,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
113238052,2.1.3,Agro-industry farming,Ongoing,Unknown,Rapid Declines,Unknown,NA,NA,NA
113238052,2.2.2,Agro-industry plantations,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113238056,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113238056,2.1.3,Agro-industry farming,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113238056,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113238056,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113238169,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113238169,2.1.2,Small-holder farming,Ongoing,Minority (<50%),Rapid Declines,Medium Impact: 6,NA,NA,NA
113238169,2.2.2,Agro-industry plantations,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
113238169,9.3,Agricultural & forestry effluents,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,NA,NA,NA
